service,endpoint,type,layer,count,mean_latency,variance,stddev,cov
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/1506f763-ba36-42a4-af50-370d687cc2da","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/ab5161b4-be66-44e0-a8b1-af0d1feede25","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/03ba78ea-ddd4-4f63-aa91-b44016f9ebc2","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/f808da92-816b-4958-a434-1fea0bdf3f5c","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/299148cb-a73e-44d2-af60-811a49ca4520","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/040443d3-e119-465d-b5bd-90855c0546b5","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/fc5f7790-2ee0-4a07-ac19-93e4be6d79fe","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/452b2358-ae63-425b-bf36-00b6e20eb3a3","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/62b650a9-8a55-441b-a230-6490a3bcf9d9","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/ffd73ae1-582d-46e3-95ff-f05be14d18d5","UNKNOWN_TYPE","UNKNOWN_LAYER",1,6.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/2c639ae4-2709-4656-b1f7-03b7d40a9d8b","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/2c5e0b65-4168-4bee-87e9-326cf14830ba","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/5330e914-90ec-4bf5-9498-ce299b8e392c","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/d7ab2510-8fe8-4970-8739-8bc75e70c6bd","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/2deede1d-0afb-4b34-91fe-80c2e552d724","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/815c4ab7-8b8d-4618-9d79-7f6a35017673","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/4c5459ee-4adf-4c92-ae10-8d2b552a64c3","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/f665a038-b5fe-4b6a-904c-11a5c9dba9a5","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/c029192d-1699-460a-84f4-1f1479f4f4f6","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/4c61f5b5-6eef-4c41-ad4d-2445132d43b9","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/b9d4fd6a-3cef-434a-a197-e92a3a880403","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/3f755c6c-2fe6-4b52-84f9-afbb113fdbf7","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/b394837d-8515-4ed1-8b0a-3f1f8bb977c2","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/46f61788-fda0-4123-ad56-8a7183cef3ac","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/997a325a-3912-4cac-ab36-1af6b35e8273","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/5aedfcc5-3f3a-4cd9-b6c9-068717d21f41","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/b3ed262d-b147-4acd-8205-a933a9857547","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/4925a791-ad39-4d8c-8f05-32c5e438ec6d","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/9c4c17af-1273-4831-85c4-e91fa7efd533","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/ede385fc-b0e0-429e-86a3-02b0eeb47123","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/ac24db0c-1d02-4fe3-a644-64c9b3bfb08e","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/e48535af-ed36-4929-bf80-52c6aa625e5f","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/e7df1749-e8df-45b8-b8f1-232c8084318f","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/24216e2c-f742-4d3e-b44d-ca91b546600c","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/c1976214-8f5c-4ce2-bff6-ca27cc70e44f","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/96791ff8-0e2a-438f-85fb-7173cd4f463b","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/96791ff8-0e2a-438f-85fb-7173cd4f463b","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/1d1ed0c2-1bca-423b-b992-3920b7420d53","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/1d1ed0c2-1bca-423b-b992-3920b7420d53","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/b7865c8a-ed05-41a0-91a0-ae2949a283e1","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/1adc86f5-934a-4a92-a0d4-8bccb9832a14","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/3bbb9694-22e5-4329-b6e6-0acbb3bd6f3e","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/3bbb9694-22e5-4329-b6e6-0acbb3bd6f3e","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/1564f58b-bcc1-46c5-89d0-9259e33f6fb0","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/ff95d1ed-c8d7-4e19-b869-3db2e92ee568","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/a958ab8e-8884-412a-8b74-ad81ae01207a","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/9a1def22-7357-4448-955c-e8b5a80e4c0e","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/64c17932-632f-4920-a9de-c342685b256c","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/ccf031f4-8d99-49cc-b35c-285d364e6e7c","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/df257a9a-858e-4bc5-a237-3b07d25a1456","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/120dc75a-568a-46b8-a261-31a5ab9e8497","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/592532ac-f322-42b9-ae7f-2b26e0646621","UNKNOWN_TYPE","UNKNOWN_LAYER",1,20.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/3cb31799-c38b-4d47-9d6e-cdba9831806e","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/b67388db-ef9a-430e-80fc-081b87f5f495","UNKNOWN_TYPE","UNKNOWN_LAYER",1,6.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/b67388db-ef9a-430e-80fc-081b87f5f495","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/375a2466-32fa-422c-be01-10911eb624cf","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/beb4925f-ac6f-4f5f-ba7c-e53fdc3e9aa8","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/7ad7f5ae-4e65-4382-805f-bd5e3d5db4f8","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/3488416a-bef8-4437-9452-d978c899b7f4","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/695cfde4-b9d4-414c-a8be-548db4166810","UNKNOWN_TYPE","UNKNOWN_LAYER",1,8.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/569b42e1-63c3-4936-a895-149cdd394fe7","UNKNOWN_TYPE","UNKNOWN_LAYER",1,6.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/3a3faf52-a907-4cd7-8444-cd72370af99f","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/87df0cb3-23e2-4aa8-b852-75af758d6795","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/98c11c13-eb2b-4ee0-8a2d-8f8a75434e8d","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/7e375b7c-2a8c-48fa-b318-802a39c7d76f","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/f3999962-d7a7-44c8-8ec2-36a42b75a69b","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/8ef0271a-da24-4560-914f-4e0a381fd03e","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/fc555997-5cb1-4670-90d1-6d694bffee6b","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/00e3bf22-0eb3-4719-a864-3b8f750de52a","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/7a41acfa-8f28-4927-aded-64e3af16712e","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/6e565db0-4a13-481e-a15b-618e30f92176","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/72f3e8fd-dc54-4af4-8e16-d2ae76a1c51f","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/866e3ee7-b172-464f-8729-f2a532232793","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/85bf876e-54c4-4613-b0e5-b5761242a451","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/67741f97-a6d7-4ce3-901e-270108d5080b","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/2c916082-4e91-47bd-9838-fad545a49865","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/21957e4d-bee9-44e0-bd3b-aa01865f0526","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/6ce62597-3e9a-486a-a017-cfbc11eef01a","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/c64ca9c9-8ae1-4c36-8f3d-d848346c2bec","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/19037a6b-0cd4-44f8-9b13-96e6e3a75cde","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/baa16e67-8e18-428a-80ff-45226d915735","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/fdde6046-6881-442c-8ca5-325c697c8bc5","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/8609b018-c914-4236-b97c-8705eca53668","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/867e9a0c-d1dd-4339-a860-dc8bd0567e98","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/867e9a0c-d1dd-4339-a860-dc8bd0567e98","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/c8464e28-db62-428f-879e-63b405d89e31","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/5c3e6d30-fd9e-4084-ab84-ca98f5b4ab99","UNKNOWN_TYPE","UNKNOWN_LAYER",1,5.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/b20ac8e7-34e3-4d1a-a10b-5ca5006aed31","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/03e2efd3-40ba-45de-a85a-277ec4892aa4","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/1be67d44-0438-4ce8-ad20-38a12aeed2c1","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/c179b25c-b53c-4423-8aaa-57b250c9d282","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/788c5f8f-2caa-4af2-baf8-085fdca7dea7","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/cd99a8dc-9d7d-4a07-8129-fb6b31157f79","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/552f70be-28cd-4136-829a-535760bb35d2","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/b3fe801a-8172-46cd-b612-064cf33140af","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/2260a93f-f286-474e-b63f-6b940396131f","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/db46b664-2fd7-4568-a599-91fe6e708b7c","UNKNOWN_TYPE","UNKNOWN_LAYER",1,2.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/e060298c-5a3c-4718-a9e8-5a6368c1b078","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/e7c4fb6e-09e9-45c2-a8a2-d208ad7f0073","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/9fbc33a0-0f26-4c4d-a77b-445092313d4b","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/1cd16e1d-8aa7-4f21-896b-8450ebad335e","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/1d292bc0-0dc3-48bf-897c-14250c2c8adc","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/1025c2b8-aa40-4ad6-9f0f-f671512c5986","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/ce07f9a8-f901-4f3d-bc13-324d6006b868","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/ce07f9a8-f901-4f3d-bc13-324d6006b868","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/52474ca1-4a9e-4176-b891-6282a629dbe5","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/52474ca1-4a9e-4176-b891-6282a629dbe5","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/095c155b-ea76-4f7f-a3b1-353f6635b76e","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/58881eaa-0d84-49a5-ad6b-440bb85c8bb3","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/58881eaa-0d84-49a5-ad6b-440bb85c8bb3","UNKNOWN_TYPE","UNKNOWN_LAYER",1,4.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/c74a8ae7-b40e-4f25-bbea-7ec16a64308c","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/c74a8ae7-b40e-4f25-bbea-7ec16a64308c","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/60aa1a37-5a7d-42fb-baf5-6288789f6317","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/943b1541-aa54-4d91-b996-c94d8e36e89a","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/943b1541-aa54-4d91-b996-c94d8e36e89a","UNKNOWN_TYPE","UNKNOWN_LAYER",1,0.0,0.0,0.0,0.0
"dHMtY2FuY2VsLXNlcnZpY2U=.1","POST:/api/v1/cancelservice/cancel/5f1deed3-1378-436a-8fe3-c07404d22252","UNKNOWN_TYPE","UNKNOWN_LAYER",1,3.0,0.0,0.0,0.0
"dHMtZ2F0ZXdheS1zZXJ2aWNl.1","POST:/api/v1/cancelservice/cancel/79e0c677-8407-4fe4-9213-13b096b26dc4","UNKNOWN_TYPE","UNKNOWN_LAYER",1,1.0,0.0,0.0,0.0
